group,subject_id,condition,beat_number,elapsed_sec,relative_sec,relative_min,normalized_position,heart_rate_bpm,recording_duration_sec
metronomic_breathing,M7,baseline,323,414.088,412.06,6.868,0.6914,47.62,596.0
metronomic_breathing,M7,baseline,325,416.632,414.604,6.91,0.6957,43.6,596.0
metronomic_breathing,M7,baseline,327,419.28,417.252,6.954,0.7001,45.45,596.0
metronomic_breathing,M7,baseline,329,421.948,419.92,6.999,0.7046,49.34,596.0
metronomic_breathing,M7,baseline,331,424.44,422.412,7.04,0.7088,45.45,596.0
metronomic_breathing,M7,baseline,333,426.952,424.924,7.082,0.713,53.38,596.0
metronomic_breathing,M7,baseline,335,429.396,427.368,7.123,0.7171,44.25,596.0
metronomic_breathing,M7,baseline,337,431.9,429.872,7.165,0.7213,47.77,596.0
metronomic_breathing,M7,baseline,339,434.496,432.468,7.208,0.7256,52.26,596.0
metronomic_breathing,M7,baseline,341,436.928,434.9,7.248,0.7297,44.51,596.0
metronomic_breathing,M7,baseline,343,439.368,437.34,7.289,0.7338,50.0,596.0
metronomic_breathing,M7,baseline,345,441.948,439.92,7.332,0.7381,47.17,596.0
metronomic_breathing,M7,baseline,347,444.36,442.332,7.372,0.7422,46.3,596.0
metronomic_breathing,M7,baseline,349,446.968,444.94,7.416,0.7466,51.37,596.0
metronomic_breathing,M7,baseline,351,449.432,447.404,7.457,0.7507,44.51,596.0
metronomic_breathing,M7,baseline,353,451.992,449.964,7.499,0.755,46.73,596.0
metronomic_breathing,M7,baseline,355,454.612,452.584,7.543,0.7594,52.45,596.0
metronomic_breathing,M7,baseline,357,456.96,454.932,7.582,0.7633,44.38,596.0
metronomic_breathing,M7,baseline,359,459.652,457.624,7.627,0.7679,51.55,596.0
metronomic_breathing,M7,baseline,361,462.112,460.084,7.668,0.772,44.12,596.0
metronomic_breathing,M7,baseline,363,464.708,462.68,7.711,0.7763,48.08,596.0
metronomic_breathing,M7,baseline,365,467.3,465.272,7.755,0.7807,47.17,596.0
metronomic_breathing,M7,baseline,367,469.864,467.836,7.797,0.785,44.91,596.0
metronomic_breathing,M7,baseline,369,472.376,470.348,7.839,0.7892,47.02,596.0
metronomic_breathing,M7,baseline,371,474.98,472.952,7.883,0.7936,48.23,596.0
metronomic_breathing,M7,baseline,373,477.524,475.496,7.925,0.7978,45.87,596.0
metronomic_breathing,M7,baseline,375,479.96,477.932,7.966,0.8019,53.57,596.0
metronomic_breathing,M7,baseline,377,482.42,480.392,8.007,0.8061,46.73,596.0
metronomic_breathing,M7,baseline,379,484.944,482.916,8.049,0.8103,44.91,596.0
metronomic_breathing,M7,baseline,381,487.472,485.444,8.091,0.8145,55.35,596.0
metronomic_breathing,M7,baseline,383,489.536,487.508,8.125,0.818,61.98,596.0
metronomic_breathing,M7,baseline,385,491.484,489.456,8.158,0.8213,44.78,596.0
metronomic_breathing,M7,baseline,387,493.96,491.932,8.199,0.8254,50.34,596.0
metronomic_breathing,M7,baseline,389,496.444,494.416,8.24,0.8296,49.34,596.0
metronomic_breathing,M7,baseline,391,498.908,496.88,8.281,0.8337,46.01,596.0
metronomic_breathing,M7,baseline,393,501.46,499.432,8.324,0.838,45.73,596.0
metronomic_breathing,M7,baseline,395,504.1,502.072,8.368,0.8424,48.23,596.0
metronomic_breathing,M7,baseline,397,506.62,504.592,8.41,0.8467,45.59,596.0
metronomic_breathing,M7,baseline,399,509.208,507.18,8.453,0.851,48.39,596.0
metronomic_breathing,M7,baseline,401,511.748,509.72,8.495,0.8553,44.91,596.0
metronomic_breathing,M7,baseline,403,514.34,512.312,8.539,0.8596,48.86,596.0
metronomic_breathing,M7,baseline,405,516.828,514.8,8.58,0.8638,47.32,596.0
metronomic_breathing,M7,baseline,407,519.284,517.256,8.621,0.8679,46.73,596.0
metronomic_breathing,M7,baseline,409,521.912,519.884,8.665,0.8723,49.34,596.0
metronomic_breathing,M7,baseline,411,524.416,522.388,8.706,0.8765,45.59,596.0
metronomic_breathing,M7,baseline,413,527.024,524.996,8.75,0.8809,46.01,596.0
metronomic_breathing,M7,baseline,415,529.628,527.6,8.793,0.8853,45.05,596.0
metronomic_breathing,M7,baseline,417,532.288,530.26,8.838,0.8897,45.45,596.0
metronomic_breathing,M7,baseline,419,534.8,532.772,8.88,0.8939,46.15,596.0
metronomic_breathing,M7,baseline,421,537.448,535.42,8.924,0.8984,47.77,596.0
metronomic_breathing,M7,baseline,423,539.992,537.964,8.966,0.9027,45.87,596.0
metronomic_breathing,M7,baseline,425,542.524,540.496,9.008,0.9069,46.3,596.0
metronomic_breathing,M7,baseline,427,545.168,543.14,9.052,0.9113,45.59,596.0
metronomic_breathing,M7,baseline,429,547.736,545.708,9.095,0.9156,43.99,596.0
metronomic_breathing,M7,baseline,431,550.36,548.332,9.139,0.9201,47.77,596.0
metronomic_breathing,M7,baseline,433,552.908,550.88,9.181,0.9243,44.91,596.0
metronomic_breathing,M7,baseline,435,555.464,553.436,9.224,0.9286,50.68,596.0
metronomic_breathing,M7,baseline,437,557.94,555.912,9.265,0.9328,46.58,596.0
metronomic_breathing,M7,baseline,439,560.428,558.4,9.307,0.9369,46.01,596.0
metronomic_breathing,M7,baseline,441,562.98,560.952,9.349,0.9412,50.51,596.0
metronomic_breathing,M7,baseline,443,565.476,563.448,9.391,0.9454,44.38,596.0
metronomic_breathing,M7,baseline,445,568.06,566.032,9.434,0.9497,46.15,596.0
metronomic_breathing,M7,baseline,447,570.68,568.652,9.478,0.9541,46.44,596.0
metronomic_breathing,M7,baseline,449,573.296,571.268,9.521,0.9585,46.58,596.0
metronomic_breathing,M7,baseline,451,575.832,573.804,9.563,0.9628,45.73,596.0
metronomic_breathing,M7,baseline,453,578.452,576.424,9.607,0.9672,47.17,596.0
metronomic_breathing,M7,baseline,455,581.04,579.012,9.65,0.9715,46.44,596.0
metronomic_breathing,M7,baseline,457,583.488,581.46,9.691,0.9756,54.74,596.0
metronomic_breathing,M7,baseline,459,585.7,583.672,9.728,0.9793,45.87,596.0
metronomic_breathing,M7,baseline,461,588.24,586.212,9.77,0.9836,49.34,596.0
metronomic_breathing,M7,baseline,463,590.724,588.696,9.812,0.9878,48.08,596.0
metronomic_breathing,M7,baseline,465,593.128,591.1,9.852,0.9918,49.67,596.0
metronomic_breathing,M7,baseline,467,595.556,593.528,9.892,0.9959,51.55,596.0
metronomic_breathing,M7,baseline,469,598.008,595.98,9.933,1.0,45.87,596.0
metronomic_breathing,M8,baseline,1,1.336,0.0,0.0,0.0,78.12,597.3
metronomic_breathing,M8,baseline,4,3.68,2.344,0.039,0.0039,71.09,597.3
metronomic_breathing,M8,baseline,7,6.244,4.908,0.082,0.0082,73.53,597.3
metronomic_breathing,M8,baseline,10,8.684,7.348,0.122,0.0123,75.0,597.3
metronomic_breathing,M8,baseline,13,11.084,9.748,0.162,0.0163,71.77,597.3
metronomic_breathing,M8,baseline,16,13.588,12.252,0.204,0.0205,71.43,597.3
metronomic_breathing,M8,baseline,19,16.108,14.772,0.246,0.0247,74.26,597.3
metronomic_breathing,M8,baseline,22,18.592,17.256,0.288,0.0289,72.46,597.3
metronomic_breathing,M8,baseline,25,21.028,19.692,0.328,0.033,74.26,597.3
metronomic_breathing,M8,baseline,28,23.488,22.152,0.369,0.0371,74.63,597.3
metronomic_breathing,M8,baseline,31,25.912,24.576,0.41,0.0411,72.82,597.3
metronomic_breathing,M8,baseline,34,28.344,27.008,0.45,0.0452,75.38,597.3
metronomic_breathing,M8,baseline,37,30.764,29.428,0.49,0.0493,73.53,597.3
metronomic_breathing,M8,baseline,40,33.184,31.848,0.531,0.0533,73.17,597.3
metronomic_breathing,M8,baseline,43,35.664,34.328,0.572,0.0575,74.26,597.3
metronomic_breathing,M8,baseline,46,38.088,36.752,0.613,0.0615,72.12,597.3
metronomic_breathing,M8,baseline,49,40.54,39.204,0.653,0.0656,74.63,597.3
metronomic_breathing,M8,baseline,52,43.004,41.668,0.694,0.0698,72.46,597.3
metronomic_breathing,M8,baseline,55,45.464,44.128,0.735,0.0739,71.43,597.3
metronomic_breathing,M8,baseline,58,47.984,46.648,0.777,0.0781,74.63,597.3
metronomic_breathing,M8,baseline,61,50.404,49.068,0.818,0.0821,72.12,597.3
metronomic_breathing,M8,baseline,64,52.844,51.508,0.858,0.0862,74.63,597.3
metronomic_breathing,M8,baseline,67,55.284,53.948,0.899,0.0903,72.12,597.3
metronomic_breathing,M8,baseline,70,57.76,56.424,0.94,0.0945,72.12,597.3
metronomic_breathing,M8,baseline,73,60.284,58.948,0.982,0.0987,73.53,597.3
metronomic_breathing,M8,baseline,76,62.764,61.428,1.024,0.1028,72.46,597.3
metronomic_breathing,M8,baseline,79,65.22,63.884,1.065,0.1069,73.17,597.3
metronomic_breathing,M8,baseline,82,67.74,66.404,1.107,0.1112,72.12,597.3
metronomic_breathing,M8,baseline,85,70.212,68.876,1.148,0.1153,71.09,597.3
metronomic_breathing,M8,baseline,88,72.752,71.416,1.19,0.1196,73.17,597.3
metronomic_breathing,M8,baseline,91,75.28,73.944,1.232,0.1238,70.42,597.3
metronomic_breathing,M8,baseline,94,77.748,76.412,1.274,0.1279,74.26,597.3
metronomic_breathing,M8,baseline,97,80.168,78.832,1.314,0.132,75.0,597.3
metronomic_breathing,M8,baseline,100,82.612,81.276,1.355,0.1361,70.75,597.3
metronomic_breathing,M8,baseline,103,85.1,83.764,1.396,0.1402,75.38,597.3
metronomic_breathing,M8,baseline,106,87.512,86.176,1.436,0.1443,75.0,597.3
metronomic_breathing,M8,baseline,109,89.896,88.56,1.476,0.1483,74.63,597.3
metronomic_breathing,M8,baseline,112,92.34,91.004,1.517,0.1523,74.63,597.3
metronomic_breathing,M8,baseline,115,94.748,93.412,1.557,0.1564,73.53,597.3
metronomic_breathing,M8,baseline,118,97.16,95.824,1.597,0.1604,77.72,597.3
metronomic_breathing,M8,baseline,121,99.504,98.168,1.636,0.1643,75.0,597.3
metronomic_breathing,M8,baseline,124,101.892,100.556,1.676,0.1683,76.53,597.3
metronomic_breathing,M8,baseline,127,104.3,102.964,1.716,0.1724,73.17,597.3
metronomic_breathing,M8,baseline,130,106.736,105.4,1.757,0.1764,74.26,597.3
metronomic_breathing,M8,baseline,133,109.224,107.888,1.798,0.1806,72.12,597.3
metronomic_breathing,M8,baseline,136,111.716,110.38,1.84,0.1848,70.09,597.3
metronomic_breathing,M8,baseline,139,114.224,112.888,1.881,0.189,73.17,597.3
metronomic_breathing,M8,baseline,142,116.692,115.356,1.923,0.1931,74.26,597.3
metronomic_breathing,M8,baseline,145,119.108,117.772,1.963,0.1972,70.75,597.3
metronomic_breathing,M8,baseline,148,121.7,120.364,2.006,0.2015,71.77,597.3
metronomic_breathing,M8,baseline,151,124.236,122.9,2.048,0.2057,68.49,597.3
metronomic_breathing,M8,baseline,154,126.792,125.456,2.091,0.21,76.14,597.3
metronomic_breathing,M8,baseline,157,129.168,127.832,2.131,0.214,76.14,597.3
metronomic_breathing,M8,baseline,160,131.56,130.224,2.17,0.218,71.77,597.3
metronomic_breathing,M8,baseline,163,134.032,132.696,2.212,0.2221,74.63,597.3
metronomic_breathing,M8,baseline,166,136.476,135.14,2.252,0.2262,73.89,597.3
metronomic_breathing,M8,baseline,169,138.876,137.54,2.292,0.2303,73.89,597.3
metronomic_breathing,M8,baseline,172,141.34,140.004,2.333,0.2344,75.38,597.3
metronomic_breathing,M8,baseline,175,143.716,142.38,2.373,0.2384,73.17,597.3
metronomic_breathing,M8,baseline,178,146.176,144.84,2.414,0.2425,76.53,597.3
metronomic_breathing,M8,baseline,181,148.576,147.24,2.454,0.2465,72.46,597.3
metronomic_breathing,M8,baseline,184,151.0,149.664,2.494,0.2505,78.12,597.3
metronomic_breathing,M8,baseline,187,153.312,151.976,2.533,0.2544,75.38,597.3
metronomic_breathing,M8,baseline,190,155.648,154.312,2.572,0.2583,77.72,597.3
metronomic_breathing,M8,baseline,193,158.024,156.688,2.611,0.2623,76.53,597.3
metronomic_breathing,M8,baseline,196,160.372,159.036,2.651,0.2662,74.26,597.3
metronomic_breathing,M8,baseline,199,162.792,161.456,2.691,0.2703,77.32,597.3
metronomic_breathing,M8,baseline,202,165.136,163.8,2.73,0.2742,75.0,597.3
metronomic_breathing,M8,baseline,205,167.484,166.148,2.769,0.2781,75.0,597.3
metronomic_breathing,M8,baseline,208,169.924,168.588,2.81,0.2822,76.53,597.3
metronomic_breathing,M8,baseline,211,172.252,170.916,2.849,0.2861,75.0,597.3
metronomic_breathing,M8,baseline,214,174.656,173.32,2.889,0.2902,78.53,597.3
metronomic_breathing,M8,baseline,217,176.964,175.628,2.927,0.294,75.38,597.3
metronomic_breathing,M8,baseline,220,179.336,178.0,2.967,0.298,79.79,597.3
metronomic_breathing,M8,baseline,223,181.628,180.292,3.005,0.3018,76.14,597.3
metronomic_breathing,M8,baseline,226,183.952,182.616,3.044,0.3057,77.32,597.3
metronomic_breathing,M8,baseline,229,186.368,185.032,3.084,0.3098,74.26,597.3
metronomic_breathing,M8,baseline,232,188.724,187.388,3.123,0.3137,75.0,597.3
metronomic_breathing,M8,baseline,235,191.104,189.768,3.163,0.3177,78.95,597.3
metronomic_breathing,M8,baseline,238,193.372,192.036,3.201,0.3215,77.72,597.3
metronomic_breathing,M8,baseline,241,195.664,194.328,3.239,0.3253,81.52,597.3
metronomic_breathing,M8,baseline,244,197.872,196.536,3.276,0.329,78.95,597.3
metronomic_breathing,M8,baseline,247,200.14,198.804,3.313,0.3328,80.21,597.3
metronomic_breathing,M8,baseline,250,202.432,201.096,3.352,0.3367,76.53,597.3
metronomic_breathing,M8,baseline,253,204.72,203.384,3.39,0.3405,82.42,597.3
metronomic_breathing,M8,baseline,256,206.944,205.608,3.427,0.3442,80.21,597.3
metronomic_breathing,M8,baseline,259,209.148,207.812,3.464,0.3479,80.65,597.3
metronomic_breathing,M8,baseline,262,211.432,210.096,3.502,0.3517,78.95,597.3
metronomic_breathing,M8,baseline,265,213.672,212.336,3.539,0.3555,78.53,597.3
metronomic_breathing,M8,baseline,268,215.972,214.636,3.577,0.3593,79.37,597.3
metronomic_breathing,M8,baseline,271,218.256,216.92,3.615,0.3631,75.0,597.3
metronomic_breathing,M8,baseline,274,220.628,219.292,3.655,0.3671,78.12,597.3
metronomic_breathing,M8,baseline,277,223.012,221.676,3.695,0.3711,73.89,597.3
metronomic_breathing,M8,baseline,280,225.396,224.06,3.734,0.3751,78.53,597.3
metronomic_breathing,M8,baseline,283,227.744,226.408,3.773,0.379,77.32,597.3
metronomic_breathing,M8,baseline,286,230.124,228.788,3.813,0.383,73.17,597.3
metronomic_breathing,M8,baseline,289,232.524,231.188,3.853,0.387,78.53,597.3
metronomic_breathing,M8,baseline,292,234.716,233.38,3.89,0.3907,88.24,597.3
metronomic_breathing,M8,baseline,295,236.708,235.372,3.923,0.394,90.36,597.3
metronomic_breathing,M8,baseline,298,238.76,237.424,3.957,0.3975,81.97,597.3
metronomic_breathing,M8,baseline,301,240.96,239.624,3.994,0.4011,79.37,597.3
metronomic_breathing,M8,baseline,304,243.24,241.904,4.032,0.405,80.65,597.3
metronomic_breathing,M8,baseline,307,245.452,244.116,4.069,0.4087,79.79,597.3
metronomic_breathing,M8,baseline,310,247.736,246.4,4.107,0.4125,79.79,597.3
metronomic_breathing,M8,baseline,313,249.992,248.656,4.144,0.4163,76.92,597.3
metronomic_breathing,M8,baseline,316,252.368,251.032,4.184,0.4202,77.72,597.3
metronomic_breathing,M8,baseline,319,254.696,253.36,4.223,0.4241,76.92,597.3
metronomic_breathing,M8,baseline,322,257.012,255.676,4.261,0.428,79.79,597.3
metronomic_breathing,M8,baseline,325,259.296,257.96,4.299,0.4318,77.32,597.3
metronomic_breathing,M8,baseline,328,261.576,260.24,4.337,0.4357,77.72,597.3
metronomic_breathing,M8,baseline,331,263.904,262.568,4.376,0.4396,78.53,597.3
metronomic_breathing,M8,baseline,334,266.204,264.868,4.414,0.4434,76.53,597.3
metronomic_breathing,M8,baseline,337,268.544,267.208,4.453,0.4473,76.14,597.3
metronomic_breathing,M8,baseline,340,270.932,269.596,4.493,0.4513,77.32,597.3
metronomic_breathing,M8,baseline,343,273.22,271.884,4.531,0.4552,82.42,597.3
metronomic_breathing,M8,baseline,346,275.364,274.028,4.567,0.4587,84.27,597.3
metronomic_breathing,M8,baseline,349,277.548,276.212,4.604,0.4624,81.97,597.3
metronomic_breathing,M8,baseline,352,279.808,278.472,4.641,0.4662,78.53,597.3
metronomic_breathing,M8,baseline,355,282.048,280.712,4.679,0.4699,80.65,597.3
metronomic_breathing,M8,baseline,358,284.264,282.928,4.715,0.4736,83.8,597.3
metronomic_breathing,M8,baseline,361,286.38,285.044,4.751,0.4772,85.71,597.3
metronomic_breathing,M8,baseline,364,288.48,287.144,4.786,0.4807,86.71,597.3
metronomic_breathing,M8,baseline,367,290.556,289.22,4.82,0.4842,85.71,597.3
metronomic_breathing,M8,baseline,370,292.672,291.336,4.856,0.4877,85.71,597.3
metronomic_breathing,M8,baseline,373,294.76,293.424,4.89,0.4912,84.75,597.3
metronomic_breathing,M8,baseline,376,296.896,295.56,4.926,0.4948,84.27,597.3
metronomic_breathing,M8,baseline,379,299.032,297.696,4.962,0.4984,81.52,597.3
metronomic_breathing,M8,baseline,382,301.228,299.892,4.998,0.502,84.27,597.3
metronomic_breathing,M8,baseline,385,303.352,302.016,5.034,0.5056,84.27,597.3
metronomic_breathing,M8,baseline,388,305.512,304.176,5.07,0.5092,82.42,597.3
metronomic_breathing,M8,baseline,391,307.712,306.376,5.106,0.5129,79.37,597.3
metronomic_breathing,M8,baseline,394,309.972,308.636,5.144,0.5167,81.52,597.3
metronomic_breathing,M8,baseline,397,312.192,310.856,5.181,0.5204,80.65,597.3
metronomic_breathing,M8,baseline,400,314.396,313.06,5.218,0.5241,84.27,597.3
metronomic_breathing,M8,baseline,403,316.544,315.208,5.253,0.5277,82.87,597.3
metronomic_breathing,M8,baseline,406,318.7,317.364,5.289,0.5313,84.75,597.3
metronomic_breathing,M8,baseline,409,320.844,319.508,5.325,0.5349,81.97,597.3
metronomic_breathing,M8,baseline,412,323.02,321.684,5.361,0.5385,82.87,597.3
metronomic_breathing,M8,baseline,415,325.228,323.892,5.398,0.5422,81.08,597.3
metronomic_breathing,M8,baseline,418,327.416,326.08,5.435,0.5459,80.65,597.3
metronomic_breathing,M8,baseline,421,329.664,328.328,5.472,0.5496,82.42,597.3
metronomic_breathing,M8,baseline,424,331.832,330.496,5.508,0.5533,82.42,597.3
metronomic_breathing,M8,baseline,427,334.016,332.68,5.545,0.5569,83.33,597.3
metronomic_breathing,M8,baseline,430,336.164,334.828,5.58,0.5605,82.87,597.3
metronomic_breathing,M8,baseline,433,338.348,337.012,5.617,0.5642,83.8,597.3
metronomic_breathing,M8,baseline,436,340.508,339.172,5.653,0.5678,82.42,597.3
metronomic_breathing,M8,baseline,439,342.684,341.348,5.689,0.5714,83.33,597.3
metronomic_breathing,M8,baseline,442,344.888,343.552,5.726,0.5751,80.65,597.3
metronomic_breathing,M8,baseline,445,347.084,345.748,5.762,0.5788,82.42,597.3
metronomic_breathing,M8,baseline,448,349.288,347.952,5.799,0.5825,81.52,597.3
metronomic_breathing,M8,baseline,451,351.464,350.128,5.835,0.5861,81.52,597.3
metronomic_breathing,M8,baseline,454,353.676,352.34,5.872,0.5898,82.87,597.3
metronomic_breathing,M8,baseline,457,355.86,354.524,5.909,0.5935,80.65,597.3
metronomic_breathing,M8,baseline,460,358.104,356.768,5.946,0.5973,81.52,597.3
metronomic_breathing,M8,baseline,463,360.316,358.98,5.983,0.601,80.21,597.3
metronomic_breathing,M8,baseline,466,362.56,361.224,6.02,0.6047,81.97,597.3
metronomic_breathing,M8,baseline,469,364.772,363.436,6.057,0.6084,79.79,597.3
metronomic_breathing,M8,baseline,472,367.004,365.668,6.094,0.6122,83.8,597.3
metronomic_breathing,M8,baseline,475,369.152,367.816,6.13,0.6158,81.97,597.3
metronomic_breathing,M8,baseline,478,371.356,370.02,6.167,0.6194,81.97,597.3
metronomic_breathing,M8,baseline,481,373.58,372.244,6.204,0.6232,79.37,597.3
metronomic_breathing,M8,baseline,484,375.816,374.48,6.241,0.6269,81.97,597.3
metronomic_breathing,M8,baseline,487,378.008,376.672,6.278,0.6306,84.75,597.3
metronomic_breathing,M8,baseline,490,380.08,378.744,6.312,0.634,89.29,597.3
metronomic_breathing,M8,baseline,493,382.108,380.772,6.346,0.6374,85.23,597.3
metronomic_breathing,M8,baseline,496,384.26,382.924,6.382,0.641,81.97,597.3
metronomic_breathing,M8,baseline,499,386.496,385.16,6.419,0.6448,79.79,597.3
metronomic_breathing,M8,baseline,502,388.712,387.376,6.456,0.6485,81.97,597.3
metronomic_breathing,M8,baseline,505,390.916,389.58,6.493,0.6522,80.21,597.3
metronomic_breathing,M8,baseline,508,393.156,391.82,6.53,0.6559,77.72,597.3
metronomic_breathing,M8,baseline,511,395.464,394.128,6.569,0.6598,80.21,597.3
metronomic_breathing,M8,baseline,514,397.704,396.368,6.606,0.6636,77.72,597.3
metronomic_breathing,M8,baseline,517,400.012,398.676,6.645,0.6674,78.53,597.3
metronomic_breathing,M8,baseline,520,402.32,400.984,6.683,0.6713,77.32,597.3
metronomic_breathing,M8,baseline,523,404.62,403.284,6.721,0.6751,79.79,597.3
metronomic_breathing,M8,baseline,526,406.912,405.576,6.76,0.679,77.72,597.3
metronomic_breathing,M8,baseline,529,409.248,407.912,6.799,0.6829,74.63,597.3
metronomic_breathing,M8,baseline,532,411.632,410.296,6.838,0.6869,77.72,597.3
metronomic_breathing,M8,baseline,535,413.936,412.6,6.877,0.6907,76.53,597.3
metronomic_breathing,M8,baseline,538,416.288,414.952,6.916,0.6947,78.12,597.3
metronomic_breathing,M8,baseline,541,418.608,417.272,6.955,0.6985,76.53,597.3
metronomic_breathing,M8,baseline,544,420.956,419.62,6.994,0.7025,78.53,597.3
metronomic_breathing,M8,baseline,547,423.26,421.924,7.032,0.7063,76.92,597.3
metronomic_breathing,M8,baseline,550,425.604,424.268,7.071,0.7103,77.72,597.3
metronomic_breathing,M8,baseline,553,427.904,426.568,7.109,0.7141,76.92,597.3
metronomic_breathing,M8,baseline,556,430.24,428.904,7.148,0.718,78.53,597.3
metronomic_breathing,M8,baseline,559,432.532,431.196,7.187,0.7219,75.76,597.3
metronomic_breathing,M8,baseline,562,434.952,433.616,7.227,0.7259,76.14,597.3
